url,label
/assets/style.css?category=books,0
/about?id=8095,0
/login?page=1,0
/..\..\windows\system32\cmd.exe,1
/../../../../etc/passwd,1
/contact?q=search,0
/dashboard?q=search,0
/home?id=2327,0
/dashboard?id=2616,0
/api/user?q=' OR '1'='1,1
/' OR 1=1 --,1
/images/logo.png?session=xyz,0
/about?q=<img src=x onerror=alert('hacked')>,1
/images/logo.png?session=xyz,0
/$$$$$$$$$$$$,1
/contact,0
/..\..\windows\system32\cmd.exe,1
/dashboard?q=&& netstat -an,1
/images/logo.png?page=1,0
/contact?q=..\..\windows\system32\cmd.exe,1
/home?id=1487,0
/contact,0
/login?category=books,0
/../../../../etc/passwd,1
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/javascript:alert(1),1
/assets/style.css?q=search,0
/contact?q=search,0
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/api/user?category=books,0
/about?id=4270,0
/assets/style.css?id=4329,0
/images/logo.png?id=6362,0
/login?id=4144,0
/contact?q=..\..\windows\system32\cmd.exe,1
/images/logo.png?session=xyz,0
/assets/style.css?q=<img src=x onerror=alert('hacked')>,1
/about?q=' OR 1=1 --,1
/about?q=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/images/logo.png?q=$$$$$$$$$$$$,1
/assets/style.css?category=books,0
/products?q=search,0
/login?q=%00%00%00,1
/| whoami,1
/%00%00%00,1
/login,0
/about?q=; DROP TABLE students,1
/../../../../etc/passwd,1
/products?q=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/dashboard?q=..\..\windows\system32\cmd.exe,1
/| whoami,1
/<img src=x onerror=alert('hacked')>,1
/dashboard?id=8176,0
/images/logo.png?q=' OR 1=1 --,1
/$$$$$$$$$$$$,1
/dashboard?page=1,0
/admin' --,1
/contact?category=books,0
/images/logo.png?q=search,0
/images/logo.png?q=' OR '1'='1,1
/&& netstat -an,1
/about?category=books,0
/about?q=' OR 1=1 --,1
/javascript:alert(1),1
/images/logo.png?id=6081,0
/home?q=javascript:alert(1),1
/api/user,0
/api/user?q=..\..\windows\system32\cmd.exe,1
/; cat /etc/passwd,1
/home?category=books,0
/dashboard?q=search,0
/login?page=1,0
/assets/style.css?q=search,0
/api/user?page=1,0
/assets/style.css?page=1,0
/about?session=xyz,0
/| whoami,1
/home?id=4340,0
"/UNION SELECT user, password FROM users",1
/<script>alert(1)</script>,1
/dashboard?page=1,0
/images/logo.png?page=1,0
/$$$$$$$$$$$$,1
/contact?q=search,0
/about?category=books,0
/api/user?q=| whoami,1
"/UNION SELECT user, password FROM users",1
/login?id=1499,0
/javascript:alert(1),1
"/login?q=UNION SELECT user, password FROM users",1
/<img src=x onerror=alert('hacked')>,1
/' OR 1=1 --,1
/' OR '1'='1,1
/api/user?q=..\..\windows\system32\cmd.exe,1
/assets/style.css?q=../../../../etc/passwd,1
/assets/style.css?q=search,0
/about?id=414,0
/about?q=| whoami,1
/images/logo.png?id=7620,0
/..\..\windows\system32\cmd.exe,1
/javascript:alert(1),1
/&& netstat -an,1
/images/logo.png?session=xyz,0
/contact?page=1,0
/images/logo.png?q=; cat /etc/passwd,1
/assets/style.css?page=1,0
/products?q=' OR 1=1 --,1
/home,0
/login?q=| whoami,1
/home,0
/' OR '1'='1,1
/<img src=x onerror=alert('hacked')>,1
/products?page=1,0
/login?id=8896,0
/..\..\windows\system32\cmd.exe,1
/../../../../etc/passwd,1
/dashboard?session=xyz,0
/%00%00%00,1
/products?id=7158,0
/images/logo.png?q=| whoami,1
/contact?q=$$$$$$$$$$$$,1
/login?page=1,0
/contact?session=xyz,0
/dashboard?q=admin' --,1
/assets/style.css,0
/contact?q=search,0
/about?q=; cat /etc/passwd,1
/products?id=653,0
/about,0
/assets/style.css?q=| whoami,1
/products?id=9184,0
/login?page=1,0
/dashboard?page=1,0
/%00%00%00,1
/about?category=books,0
/images/logo.png?id=6376,0
/dashboard?q=search,0
/api/user?q=../../../../etc/passwd,1
"/UNION SELECT user, password FROM users",1
/' OR 1=1 --,1
/about?id=5333,0
/about?q=search,0
/login,0
/contact?session=xyz,0
/products?id=9325,0
/; cat /etc/passwd,1
/$$$$$$$$$$$$,1
/assets/style.css?page=1,0
/about?q=admin' --,1
/dashboard?q=; DROP TABLE students,1
/admin' --,1
/products?id=1900,0
/login?q=search,0
/images/logo.png?id=4179,0
/%00%00%00,1
/home?q=&& netstat -an,1
/home?page=1,0
/api/user?q=; DROP TABLE students,1
/dashboard?q=search,0
/products?session=xyz,0
/login?category=books,0
/products,0
/$$$$$$$$$$$$,1
/api/user?q=%00%00%00,1
/<img src=x onerror=alert('hacked')>,1
/; cat /etc/passwd,1
/images/logo.png?session=xyz,0
"/contact?q=UNION SELECT user, password FROM users",1
/; DROP TABLE students,1
/$$$$$$$$$$$$,1
/&& netstat -an,1
/assets/style.css?id=8486,0
/home?session=xyz,0
/admin' --,1
/login?q=%00%00%00,1
/; DROP TABLE students,1
/<script>alert(1)</script>,1
/../../../../etc/passwd,1
/images/logo.png?q=<script>alert(1)</script>,1
/home?category=books,0
/| whoami,1
/contact?q=' OR '1'='1,1
/..\..\windows\system32\cmd.exe,1
/login?q=search,0
/login,0
/%00%00%00,1
/home?category=books,0
/api/user?id=6337,0
/<img src=x onerror=alert('hacked')>,1
/contact?id=7161,0
/login?category=books,0
/home?page=1,0
/about?q=admin' --,1
/javascript:alert(1),1
/products,0
/dashboard?page=1,0
/dashboard?session=xyz,0
/admin' --,1
/assets/style.css?q=| whoami,1
/api/user?id=4682,0
"/images/logo.png?q=UNION SELECT user, password FROM users",1
/&& netstat -an,1
/about?q=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/dashboard?q=../../../../etc/passwd,1
/assets/style.css?id=7292,0
/dashboard?q=' OR 1=1 --,1
/dashboard,0
/; cat /etc/passwd,1
/<img src=x onerror=alert('hacked')>,1
/assets/style.css?q=search,0
/assets/style.css?q=search,0
/| whoami,1
/images/logo.png?q=&& netstat -an,1
/contact?page=1,0
/about?q=%00%00%00,1
/api/user?category=books,0
/home?id=3293,0
/api/user?q=search,0
/products?q=$$$$$$$$$$$$,1
/login?q=%00%00%00,1
/assets/style.css?category=books,0
/api/user?page=1,0
/; cat /etc/passwd,1
/; DROP TABLE students,1
/about?id=5873,0
/about?q=' OR 1=1 --,1
/about,0
/home?session=xyz,0
/' OR 1=1 --,1
/api/user?session=xyz,0
/images/logo.png?q=search,0
/login?q=| whoami,1
/../../../../etc/passwd,1
/login,0
/products?id=3850,0
/%00%00%00,1
/login?session=xyz,0
/home,0
/products?category=books,0
/assets/style.css?category=books,0
/home?q=search,0
/; DROP TABLE students,1
/about?category=books,0
/assets/style.css?q=..\..\windows\system32\cmd.exe,1
/dashboard?page=1,0
/dashboard,0
/<img src=x onerror=alert('hacked')>,1
/dashboard?q=../../../../etc/passwd,1
/contact?category=books,0
/../../../../etc/passwd,1
/about?id=7779,0
/api/user?q=..\..\windows\system32\cmd.exe,1
/api/user?q=<img src=x onerror=alert('hacked')>,1
/dashboard,0
/login,0
/images/logo.png?q=../../../../etc/passwd,1
/login?q=; DROP TABLE students,1
/about?category=books,0
/$$$$$$$$$$$$,1
/api/user?q=javascript:alert(1),1
/' OR 1=1 --,1
/' OR '1'='1,1
/about?q=<img src=x onerror=alert('hacked')>,1
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/dashboard?q=<script>alert(1)</script>,1
/$$$$$$$$$$$$,1
/<script>alert(1)</script>,1
/assets/style.css?id=2841,0
/dashboard?session=xyz,0
/assets/style.css?id=6085,0
/contact?q=<script>alert(1)</script>,1
/images/logo.png?category=books,0
/home,0
/products?q=<img src=x onerror=alert('hacked')>,1
/assets/style.css?page=1,0
/dashboard?q=admin' --,1
/home?category=books,0
/$$$$$$$$$$$$,1
/home?id=6051,0
/images/logo.png?page=1,0
/dashboard?session=xyz,0
/dashboard?q=&& netstat -an,1
/../../../../etc/passwd,1
/javascript:alert(1),1
/' OR 1=1 --,1
/images/logo.png?q=' OR '1'='1,1
/contact?q=../../../../etc/passwd,1
/images/logo.png,0
/assets/style.css?q=$$$$$$$$$$$$,1
/about?page=1,0
/api/user?category=books,0
/about?category=books,0
/api/user?session=xyz,0
/login?q=<script>alert(1)</script>,1
/; cat /etc/passwd,1
"/images/logo.png?q=UNION SELECT user, password FROM users",1
/<img src=x onerror=alert('hacked')>,1
/home?q=../../../../etc/passwd,1
/%00%00%00,1
/<script>alert(1)</script>,1
/contact?session=xyz,0
/javascript:alert(1),1
/assets/style.css?q=| whoami,1
/assets/style.css?q=$$$$$$$$$$$$,1
/dashboard?page=1,0
/api/user?q=&& netstat -an,1
/assets/style.css?category=books,0
/assets/style.css?q=$$$$$$$$$$$$,1
/login?q=<script>alert(1)</script>,1
/' OR 1=1 --,1
/javascript:alert(1),1
/home?q=&& netstat -an,1
/contact?q=search,0
/api/user?q=search,0
/$$$$$$$$$$$$,1
/api/user,0
/products?page=1,0
/about?id=9692,0
/login?session=xyz,0
/login?q=$$$$$$$$$$$$,1
/about?q=%00%00%00,1
/assets/style.css?q=search,0
/home?session=xyz,0
/assets/style.css?category=books,0
/contact?id=7779,0
/dashboard?q=..\..\windows\system32\cmd.exe,1
/about?q=%00%00%00,1
/api/user?q=..\..\windows\system32\cmd.exe,1
/images/logo.png?q=; DROP TABLE students,1
/dashboard?page=1,0
/; cat /etc/passwd,1
/api/user,0
/api/user?q=search,0
/login?category=books,0
/&& netstat -an,1
/api/user?id=3148,0
/images/logo.png?id=6702,0
/dashboard?q=../../../../etc/passwd,1
/; cat /etc/passwd,1
/assets/style.css?session=xyz,0
/api/user,0
/login?q=../../../../etc/passwd,1
/dashboard?q=; cat /etc/passwd,1
/<script>alert(1)</script>,1
/dashboard?q=admin' --,1
/home?session=xyz,0
/assets/style.css?q=$$$$$$$$$$$$,1
/home?id=3967,0
/products?session=xyz,0
/&& netstat -an,1
/api/user?category=books,0
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/images/logo.png?id=6916,0
/home?q=search,0
/api/user?id=2792,0
/about?session=xyz,0
/about?id=7058,0
/products?page=1,0
/contact?category=books,0
/api/user?q=search,0
/dashboard?session=xyz,0
/about?q=search,0
/products?q=search,0
/about?id=6167,0
/| whoami,1
/api/user?id=796,0
/about?q=' OR '1'='1,1
/contact?category=books,0
/login?q=search,0
/dashboard?q=search,0
/api/user?q=<script>alert(1)</script>,1
/images/logo.png?q=search,0
/; DROP TABLE students,1
/api/user?q=search,0
/login?q=<img src=x onerror=alert('hacked')>,1
/login?q=| whoami,1
/home?page=1,0
/../../../../etc/passwd,1
/home?q=../../../../etc/passwd,1
/api/user?q=; DROP TABLE students,1
/api/user?category=books,0
/assets/style.css?session=xyz,0
/home?q=; DROP TABLE students,1
/login?id=5474,0
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/; cat /etc/passwd,1
/dashboard?category=books,0
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/assets/style.css,0
/images/logo.png?session=xyz,0
/&& netstat -an,1
/home?q=../../../../etc/passwd,1
/<img src=x onerror=alert('hacked')>,1
/home?q=search,0
/products?id=4295,0
/products?q=..\..\windows\system32\cmd.exe,1
/images/logo.png?category=books,0
/api/user,0
/api/user?q=' OR 1=1 --,1
/contact?q=<script>alert(1)</script>,1
/home?q=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/products?session=xyz,0
/..\..\windows\system32\cmd.exe,1
/dashboard?q=search,0
/api/user?session=xyz,0
/assets/style.css?q=%00%00%00,1
/admin' --,1
/login?q=<img src=x onerror=alert('hacked')>,1
/api/user?q=<script>alert(1)</script>,1
/dashboard?q=| whoami,1
/about?q=search,0
/home?q=<script>alert(1)</script>,1
/about?q=search,0
/api/user?q=| whoami,1
/contact?category=books,0
/about?category=books,0
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/login?category=books,0
/contact?session=xyz,0
/login?session=xyz,0
/about?q=| whoami,1
/login?q=<img src=x onerror=alert('hacked')>,1
/products,0
/dashboard,0
/login?q=javascript:alert(1),1
/about?q=' OR 1=1 --,1
/api/user?q=javascript:alert(1),1
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/$$$$$$$$$$$$,1
/about?q=' OR 1=1 --,1
/| whoami,1
/about?q=$$$$$$$$$$$$,1
/assets/style.css?category=books,0
/login?q=' OR '1'='1,1
/products?q=; DROP TABLE students,1
/images/logo.png?q=&& netstat -an,1
/assets/style.css?q=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/products?id=4756,0
/; DROP TABLE students,1
/api/user?q=%00%00%00,1
/..\..\windows\system32\cmd.exe,1
/' OR 1=1 --,1
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/images/logo.png?q=%00%00%00,1
"/assets/style.css?q=UNION SELECT user, password FROM users",1
/dashboard?q=search,0
/api/user?q=; cat /etc/passwd,1
/images/logo.png?category=books,0
/; DROP TABLE students,1
/about?q=search,0
/api/user?session=xyz,0
/; DROP TABLE students,1
/<img src=x onerror=alert('hacked')>,1
/about?q=%00%00%00,1
/products?category=books,0
/about?id=389,0
/login?session=xyz,0
/| whoami,1
/' OR 1=1 --,1
/' OR '1'='1,1
/%00%00%00,1
/images/logo.png?q=search,0
/contact?id=7262,0
/products,0
/assets/style.css?q=' OR 1=1 --,1
/$$$$$$$$$$$$,1
/&& netstat -an,1
/javascript:alert(1),1
/images/logo.png?id=7465,0
/assets/style.css?q=&& netstat -an,1
/about?id=139,0
/assets/style.css?q=..\..\windows\system32\cmd.exe,1
/$$$$$$$$$$$$,1
/..\..\windows\system32\cmd.exe,1
/home?q=$$$$$$$$$$$$,1
/contact?q=search,0
/api/user?category=books,0
/api/user?id=5227,0
/contact?q=search,0
/; cat /etc/passwd,1
/images/logo.png?q=..\..\windows\system32\cmd.exe,1
/dashboard?q=../../../../etc/passwd,1
/home?id=4543,0
/api/user?q=search,0
/home?session=xyz,0
"/images/logo.png?q=UNION SELECT user, password FROM users",1
/contact?q=search,0
/contact?q=search,0
/login,0
/products?q=; cat /etc/passwd,1
/&& netstat -an,1
/api/user?q=| whoami,1
/images/logo.png?q=; DROP TABLE students,1
/products?q=..\..\windows\system32\cmd.exe,1
/assets/style.css?q=search,0
/api/user?category=books,0
/login?q=..\..\windows\system32\cmd.exe,1
/about,0
/login?id=5922,0
"/dashboard?q=UNION SELECT user, password FROM users",1
/dashboard,0
/images/logo.png,0
/login,0
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/contact,0
/contact?page=1,0
/api/user?q=<img src=x onerror=alert('hacked')>,1
/images/logo.png?q=..\..\windows\system32\cmd.exe,1
/home?q=| whoami,1
/dashboard,0
/login?id=9131,0
"/about?q=UNION SELECT user, password FROM users",1
/dashboard?category=books,0
/login?category=books,0
/home?id=7529,0
"/UNION SELECT user, password FROM users",1
/login?q=search,0
/..\..\windows\system32\cmd.exe,1
/home,0
/api/user?id=8668,0
/products?category=books,0
/images/logo.png?session=xyz,0
/products?q=admin' --,1
/contact?session=xyz,0
/; DROP TABLE students,1
/api/user?category=books,0
/products?q=javascript:alert(1),1
/dashboard?q=<script>alert(1)</script>,1
/api/user?q=javascript:alert(1),1
/| whoami,1
/about?session=xyz,0
"/UNION SELECT user, password FROM users",1
/images/logo.png?session=xyz,0
/$$$$$$$$$$$$,1
/home?session=xyz,0
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/$$$$$$$$$$$$,1
/dashboard?page=1,0
/products?q=; cat /etc/passwd,1
/api/user?q=../../../../etc/passwd,1
/about?q=search,0
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/images/logo.png?category=books,0
/$$$$$$$$$$$$,1
/%00%00%00,1
/products?category=books,0
"/images/logo.png?q=UNION SELECT user, password FROM users",1
/contact?page=1,0
/images/logo.png?id=9438,0
/assets/style.css?id=4347,0
/' OR '1'='1,1
/<img src=x onerror=alert('hacked')>,1
/assets/style.css?page=1,0
/home?session=xyz,0
/login?q=javascript:alert(1),1
/%00%00%00,1
/images/logo.png?session=xyz,0
/..\..\windows\system32\cmd.exe,1
/dashboard?q=' OR 1=1 --,1
/contact?q=; DROP TABLE students,1
/home,0
/images/logo.png?category=books,0
/products,0
/<script>alert(1)</script>,1
/products?q=; cat /etc/passwd,1
/contact?session=xyz,0
/images/logo.png?session=xyz,0
/home?id=8616,0
/javascript:alert(1),1
/home?q=search,0
/images/logo.png?session=xyz,0
/images/logo.png?q=%00%00%00,1
/home?id=269,0
/images/logo.png?id=5051,0
/; cat /etc/passwd,1
/dashboard?q=%00%00%00,1
/&& netstat -an,1
/contact?q=' OR '1'='1,1
/contact?session=xyz,0
/images/logo.png,0
/home?session=xyz,0
/login?page=1,0
/dashboard?category=books,0
/assets/style.css?id=1346,0
/api/user?q=' OR '1'='1,1
/assets/style.css?category=books,0
/contact?category=books,0
/; cat /etc/passwd,1
/api/user?session=xyz,0
/home?q=' OR 1=1 --,1
/contact,0
/login?session=xyz,0
/contact?page=1,0
"/dashboard?q=UNION SELECT user, password FROM users",1
/products?q=%00%00%00,1
/about?session=xyz,0
/images/logo.png?q=..\..\windows\system32\cmd.exe,1
/images/logo.png?page=1,0
/about?q=..\..\windows\system32\cmd.exe,1
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/login?q=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/../../../../etc/passwd,1
/contact?id=2471,0
/' OR '1'='1,1
/assets/style.css?category=books,0
"/products?q=UNION SELECT user, password FROM users",1
/login?q=../../../../etc/passwd,1
/$$$$$$$$$$$$,1
/api/user?page=1,0
/dashboard?q=search,0
/home?q=' OR 1=1 --,1
/products?q=; cat /etc/passwd,1
/..\..\windows\system32\cmd.exe,1
/assets/style.css?category=books,0
/products?session=xyz,0
/home?q=search,0
/images/logo.png?category=books,0
/assets/style.css,0
"/dashboard?q=UNION SELECT user, password FROM users",1
"/login?q=UNION SELECT user, password FROM users",1
/$$$$$$$$$$$$,1
/home?q=admin' --,1
"/images/logo.png?q=UNION SELECT user, password FROM users",1
/login?q=; DROP TABLE students,1
/dashboard?page=1,0
/api/user?id=1574,0
/login?session=xyz,0
/dashboard?q=; DROP TABLE students,1
/login?page=1,0
/assets/style.css?category=books,0
/' OR 1=1 --,1
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/javascript:alert(1),1
/contact?page=1,0
/; DROP TABLE students,1
/&& netstat -an,1
/home,0
/$$$$$$$$$$$$,1
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/contact?q=' OR '1'='1,1
/contact?q=| whoami,1
/<img src=x onerror=alert('hacked')>,1
/&& netstat -an,1
"/UNION SELECT user, password FROM users",1
/dashboard?page=1,0
/contact?q=search,0
/<img src=x onerror=alert('hacked')>,1
/assets/style.css?category=books,0
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/assets/style.css?q=| whoami,1
/login?q=$$$$$$$$$$$$,1
/assets/style.css?page=1,0
/; cat /etc/passwd,1
/about?session=xyz,0
/images/logo.png,0
/dashboard?q=<img src=x onerror=alert('hacked')>,1
/api/user?category=books,0
/home?id=5498,0
/about?q=admin' --,1
/..\..\windows\system32\cmd.exe,1
/assets/style.css?session=xyz,0
/assets/style.css?q=<img src=x onerror=alert('hacked')>,1
/products?session=xyz,0
/products?q=search,0
/dashboard?q=| whoami,1
"/UNION SELECT user, password FROM users",1
/images/logo.png?q=../../../../etc/passwd,1
/images/logo.png?id=6558,0
/images/logo.png?session=xyz,0
/contact?id=3801,0
/products?category=books,0
/contact?category=books,0
/about?session=xyz,0
/assets/style.css?page=1,0
/admin' --,1
/&& netstat -an,1
/products?q=search,0
/dashboard?q=; cat /etc/passwd,1
/about?page=1,0
/contact?q=; cat /etc/passwd,1
/../../../../etc/passwd,1
/..\..\windows\system32\cmd.exe,1
/javascript:alert(1),1
/images/logo.png,0
/api/user?q=| whoami,1
/; DROP TABLE students,1
"/home?q=UNION SELECT user, password FROM users",1
/dashboard?category=books,0
/assets/style.css?q=search,0
/$$$$$$$$$$$$,1
"/about?q=UNION SELECT user, password FROM users",1
/login?q=&& netstat -an,1
/assets/style.css?page=1,0
/..\..\windows\system32\cmd.exe,1
/products?q=' OR 1=1 --,1
/images/logo.png,0
/contact?category=books,0
/dashboard?category=books,0
/images/logo.png?q=..\..\windows\system32\cmd.exe,1
/| whoami,1
/products,0
/assets/style.css?q=search,0
/images/logo.png?q=<img src=x onerror=alert('hacked')>,1
/..\..\windows\system32\cmd.exe,1
/images/logo.png?page=1,0
/images/logo.png?q=<script>alert(1)</script>,1
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/products?session=xyz,0
/dashboard?q=search,0
/home?q=| whoami,1
/contact?q=; cat /etc/passwd,1
/contact?q=search,0
/products?id=7194,0
/assets/style.css?id=3148,0
/home?category=books,0
/products?id=892,0
"/assets/style.css?q=UNION SELECT user, password FROM users",1
/contact?page=1,0
/%00%00%00,1
/api/user?q=| whoami,1
/dashboard?q=..\..\windows\system32\cmd.exe,1
/images/logo.png?category=books,0
/home?id=1526,0
/%00%00%00,1
/contact?q=' OR 1=1 --,1
/about?q=search,0
/about?q=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/contact?page=1,0
/' OR '1'='1,1
/login?q=; DROP TABLE students,1
/$$$$$$$$$$$$,1
/api/user?category=books,0
/login?page=1,0
/' OR 1=1 --,1
/about?session=xyz,0
/assets/style.css?session=xyz,0
/home?q=search,0
/contact?q=&& netstat -an,1
/api/user?session=xyz,0
/dashboard,0
/contact,0
/products,0
/home?id=7137,0
/login?page=1,0
/home?page=1,0
/contact?q=search,0
/api/user?q=search,0
/..\..\windows\system32\cmd.exe,1
/contact?q=$$$$$$$$$$$$,1
/assets/style.css?q=../../../../etc/passwd,1
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/login?session=xyz,0
/api/user?q=search,0
/contact?session=xyz,0
/admin' --,1
/assets/style.css?page=1,0
/assets/style.css?id=7227,0
/login?page=1,0
/dashboard?id=1432,0
/products?q=| whoami,1
/home?q=search,0
/dashboard?session=xyz,0
/javascript:alert(1),1
/about?session=xyz,0
/dashboard,0
/home?q=search,0
/dashboard?q=; DROP TABLE students,1
/assets/style.css?category=books,0
/images/logo.png?q=' OR 1=1 --,1
/dashboard,0
/..\..\windows\system32\cmd.exe,1
/contact?id=9588,0
/<img src=x onerror=alert('hacked')>,1
/assets/style.css?page=1,0
/images/logo.png?category=books,0
/' OR 1=1 --,1
/about?session=xyz,0
/' OR 1=1 --,1
/api/user?id=9732,0
/images/logo.png?q=..\..\windows\system32\cmd.exe,1
/home?q=| whoami,1
/' OR '1'='1,1
/images/logo.png?q=' OR '1'='1,1
/products?q=search,0
/about?session=xyz,0
/products?q=..\..\windows\system32\cmd.exe,1
/assets/style.css?id=4345,0
/javascript:alert(1),1
/assets/style.css?q=javascript:alert(1),1
/login?q=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/about,0
/images/logo.png?q=$$$$$$$$$$$$,1
/admin' --,1
/dashboard,0
/../../../../etc/passwd,1
/; DROP TABLE students,1
/home,0
/products?q=' OR '1'='1,1
/about?q=' OR '1'='1,1
/images/logo.png?category=books,0
/assets/style.css?page=1,0
/' OR '1'='1,1
/; DROP TABLE students,1
/login,0
/home?q=search,0
/products?q=<script>alert(1)</script>,1
/api/user?q=<script>alert(1)</script>,1
/' OR '1'='1,1
/<img src=x onerror=alert('hacked')>,1
/dashboard?q=| whoami,1
/contact?category=books,0
/dashboard?q=; cat /etc/passwd,1
/contact?q=search,0
/images/logo.png?category=books,0
/api/user?id=8906,0
/contact?category=books,0
/products?id=5626,0
/products?q=' OR '1'='1,1
/dashboard?q=<script>alert(1)</script>,1
/' OR '1'='1,1
/login?q=javascript:alert(1),1
/dashboard?page=1,0
/assets/style.css?category=books,0
/dashboard?session=xyz,0
/home?q=search,0
/login?id=8508,0
/dashboard,0
/assets/style.css?q=<script>alert(1)</script>,1
/login?q=; DROP TABLE students,1
/' OR 1=1 --,1
/dashboard?q=%00%00%00,1
/..\..\windows\system32\cmd.exe,1
/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1
/contact?page=1,0
/contact?page=1,0
/contact?page=1,0
/assets/style.css?page=1,0
/products,0
/dashboard?page=1,0
/home?session=xyz,0
/home?q=<img src=x onerror=alert('hacked')>,1
/assets/style.css?id=5974,0
/products?id=1494,0
/; DROP TABLE students,1
/about?q=search,0
/images/logo.png?q=search,0
/contact?q=' OR '1'='1,1
/images/logo.png?id=261,0
"/UNION SELECT user, password FROM users",1
/; cat /etc/passwd,1
/dashboard?category=books,0
/about?q=| whoami,1
/$$$$$$$$$$$$,1
/&& netstat -an,1
/<img src=x onerror=alert('hacked')>,1
/$$$$$$$$$$$$,1
/login?id=2863,0
/assets/style.css?session=xyz,0
/about?page=1,0
/login?page=1,0
/dashboard?category=books,0
/login?q=..\..\windows\system32\cmd.exe,1
/api/user?id=3109,0
/../../../../etc/passwd,1
/home?category=books,0
/| whoami,1
/%00%00%00,1
/dashboard?id=3660,0
/api/user?q=javascript:alert(1),1
/assets/style.css?q=javascript:alert(1),1
/dashboard?q=../../../../etc/passwd,1
/api/user?category=books,0
/login?q=admin' --,1
/images/logo.png,0
/%00%00%00,1
/login?id=5692,0
/products?q=| whoami,1
/login,0
/assets/style.css?page=1,0
/contact?session=xyz,0
/products?id=4990,0
/login?id=4761,0
/images/logo.png,0
/products,0
/images/logo.png?page=1,0
/$$$$$$$$$$$$,1
/api/user?category=books,0
/about?session=xyz,0
/images/logo.png?q=<script>alert(1)</script>,1
/../../../../etc/passwd,1
/$$$$$$$$$$$$,1
/home?q=$$$$$$$$$$$$,1
/dashboard,0
/contact,0
/| whoami,1
/api/user,0
/home?q=..\..\windows\system32\cmd.exe,1
/&& netstat -an,1
/dashboard?q=$$$$$$$$$$$$,1
/' OR 1=1 --,1
/about?q=javascript:alert(1),1
/contact?q=../../../../etc/passwd,1
/&& netstat -an,1
/api/user?id=684,0
/images/logo.png?session=xyz,0
/api/user?q=admin' --,1
/images/logo.png?id=8446,0
/contact?q=search,0
/dashboard?q=search,0
/assets/style.css?category=books,0
/api/user?q=&& netstat -an,1
/; cat /etc/passwd,1
/about?q=$$$$$$$$$$$$,1
/products?q=; DROP TABLE students,1
